kx (1/m)	Eigenfrequency (Hz)	real(freq) (Hz)
2.4190	48.794	48.794
2.4190	48.836	48.836
2.4190	49.092	49.092
2.4190	49.552	49.552
2.4190	49.685	49.685
2.4190	50.187	50.187
2.4190	50.933	50.933
2.4190	51.290	51.290
2.4190	51.652	51.652
2.4190	52.297	52.297
2.4190	52.512	52.512
2.4190	52.626	52.626
2.4190	53.827	53.827
2.4190	53.944	53.944
2.4504	11.098	11.098
2.4504	14.280	14.280
2.4504	15.495	15.495
2.4504	19.674	19.674
2.4504	19.920	19.920
2.4504	23.590	23.590
2.4504	24.537	24.537
2.4504	25.331	25.331
2.4504	26.354	26.354
2.4504	26.812	26.812
2.4504	28.324	28.324
2.4504	31.480	31.480
2.4504	31.643	31.643
2.4504	32.096	32.096
2.4504	34.265	34.265
2.4504	34.481	34.481
2.4504	35.083	35.083
2.4504	35.333	35.333
2.4504	36.602	36.602
2.4504	36.807	36.807
2.4504	39.133	39.133
2.4504	39.734	39.734
2.4504	40.776	40.776
2.4504	41.297	41.297
2.4504	41.648	41.648
2.4504	42.083	42.083
2.4504	43.350	43.350
2.4504	44.084	44.084
2.4504	44.478	44.478
2.4504	45.152	45.152
2.4504	45.283	45.283
2.4504	46.782	46.782
2.4504	47.094	47.094
2.4504	47.198	47.198
2.4504	47.904	47.904
2.4504	48.788	48.788
2.4504	49.428	49.428
2.4504	49.467	49.467
2.4504	49.691	49.691
2.4504	50.200	50.200
2.4504	50.232	50.232
2.4504	50.751	50.751
2.4504	51.033	51.033
2.4504	51.419	51.419
2.4504	52.030	52.030
2.4504	52.562	52.562
2.4504	52.694	52.694
2.4504	52.722	52.722
2.4504	53.576	53.576
2.4504	54.011	54.011
2.4819	11.177	11.177
2.4819	14.213	14.213
2.4819	15.606	15.606
2.4819	19.815	19.815
2.4819	19.827	19.827
2.4819	23.651	23.651
2.4819	24.714	24.714
2.4819	25.213	25.213
2.4819	26.290	26.290
2.4819	27.004	27.004
2.4819	28.529	28.529
2.4819	31.493	31.493
2.4819	31.708	31.708
2.4819	32.169	32.169
2.4819	34.321	34.321
2.4819	34.515	34.515
2.4819	35.260	35.260
2.4819	35.335	35.335
2.4819	36.425	36.425
2.4819	37.077	37.077
2.4819	39.421	39.421
2.4819	39.817	39.817
2.4819	40.577	40.577
2.4819	41.603	41.603
2.4819	41.948	41.948
2.4819	42.161	42.161
2.4819	43.673	43.673
2.4819	44.020	44.020
2.4819	44.259	44.259
2.4819	44.941	44.941
2.4819	45.622	45.622
2.4819	46.712	46.712
2.4819	47.447	47.447
2.4819	47.544	47.544
2.4819	47.664	47.664
2.4819	49.184	49.184
2.4819	50.061	50.061
2.4819	50.097	50.097
2.4819	50.286	50.286
2.4819	50.727	50.727
2.4819	50.776	50.776
2.4819	50.882	50.882
2.4819	51.326	51.326
2.4819	51.924	51.924
2.4819	52.407	52.407
2.4819	52.614	52.614
2.4819	52.815	52.815
2.4819	53.100	53.100
2.4819	53.325	53.325
2.4819	53.737	53.737
2.5133	11.257	11.257
2.5133	14.146	14.146
2.5133	15.716	15.716
2.5133	19.735	19.735
2.5133	19.956	19.956
2.5133	23.712	23.712
2.5133	24.890	24.890
2.5133	25.094	25.094
2.5133	26.225	26.225
2.5133	27.195	27.195
2.5133	28.733	28.733
2.5133	31.342	31.342
2.5133	31.936	31.936
2.5133	32.242	32.242
2.5133	34.161	34.161
2.5133	34.763	34.763
2.5133	35.186	35.186
2.5133	35.585	35.585
2.5133	36.249	36.249
2.5133	37.345	37.345
2.5133	39.709	39.709
2.5133	39.901	39.901
2.5133	40.377	40.377
2.5133	41.907	41.907
2.5133	42.232	42.232
2.5133	42.246	42.246
2.5133	43.963	43.963
2.5133	43.995	43.995
2.5133	44.039	44.039
2.5133	44.729	44.729
2.5133	45.960	45.960
2.5133	46.639	46.639
2.5133	47.424	47.424
2.5133	47.797	47.797
2.5133	47.888	47.888
2.5133	49.571	49.571
2.5133	50.518	50.518
2.5133	50.695	50.695
2.5133	50.725	50.725
2.5133	50.863	50.863
2.5133	51.236	51.236
2.5133	51.545	51.545
2.5133	51.908	51.908
2.5133	52.447	52.447
2.5133	52.668	52.668
2.5133	52.783	52.783
2.5133	52.905	52.905
2.5133	53.073	53.073
2.5133	53.463	53.463
2.5133	53.518	53.518
2.5447	11.335	11.335
2.5447	14.079	14.079
2.5447	15.826	15.826
2.5447	19.642	19.642
2.5447	20.096	20.096
2.5447	23.773	23.773
2.5447	24.975	24.975
2.5447	25.065	25.065
2.5447	26.160	26.160
2.5447	27.386	27.386
2.5447	28.935	28.935
2.5447	31.191	31.191
2.5447	32.162	32.162
2.5447	32.314	32.314
2.5447	34.000	34.000
2.5447	35.011	35.011
2.5447	35.112	35.112
2.5447	35.834	35.834
2.5447	36.072	36.072
2.5447	37.613	37.613
2.5447	39.986	39.986
2.5447	39.995	39.995
2.5447	40.177	40.177
2.5447	42.211	42.211
2.5447	42.295	42.295
2.5447	42.543	42.543
2.5447	43.818	43.818
2.5447	43.914	43.914
2.5447	44.315	44.315
2.5447	44.517	44.517
2.5447	46.297	46.297
2.5447	46.564	46.564
2.5447	47.183	47.183
2.5447	48.143	48.143
2.5447	48.233	48.233
2.5447	49.952	49.952
2.5447	50.259	50.259
2.5447	51.328	51.328
2.5447	51.338	51.338
2.5447	51.418	51.418
2.5447	51.764	51.764
2.5447	52.210	52.210
2.5447	52.487	52.487
2.5447	52.723	52.723
2.5447	52.820	52.820
2.5447	52.983	52.983
2.5447	52.992	52.992
2.5447	53.158	53.158
2.5447	53.189	53.189
2.5447	53.948	53.948
2.5761	11.414	11.414
2.5761	14.012	14.012
2.5761	15.935	15.935
2.5761	19.549	19.549
2.5761	20.235	20.235
2.5761	23.834	23.834
2.5761	24.855	24.855
2.5761	25.239	25.239
2.5761	26.096	26.096
2.5761	27.575	27.575
2.5761	29.137	29.137
2.5761	31.040	31.040
2.5761	32.387	32.387
2.5761	32.387	32.387
2.5761	33.839	33.839
2.5761	35.038	35.038
2.5761	35.257	35.257
2.5761	35.894	35.894
2.5761	36.082	36.082
2.5761	37.879	37.879
2.5761	39.977	39.977
2.5761	40.071	40.071
2.5761	40.280	40.280
2.5761	42.349	42.349
2.5761	42.513	42.513
2.5761	42.838	42.838
2.5761	43.597	43.597
2.5761	43.874	43.874
2.5761	44.304	44.304
2.5761	44.635	44.635
2.5761	46.486	46.486
2.5761	46.633	46.633
2.5761	46.942	46.942
2.5761	48.485	48.485
2.5761	48.577	48.577
2.5761	50.001	50.001
2.5761	50.328	50.328
2.5761	51.857	51.857
2.5761	51.963	51.963
2.5761	52.013	52.013
2.5761	52.326	52.326
2.5761	52.566	52.566
2.5761	52.780	52.780
2.5761	52.875	52.875
2.5761	52.914	52.914
2.5761	53.056	53.056
2.5761	53.075	53.075
2.5761	53.503	53.503
2.5761	53.565	53.565
2.5761	54.394	54.394
2.6075	11.492	11.492
2.6075	13.945	13.945
2.6075	16.044	16.044
2.6075	19.456	19.456
2.6075	20.373	20.373
2.6075	23.895	23.895
2.6075	24.735	24.735
2.6075	25.412	25.412
2.6075	26.031	26.031
2.6075	27.763	27.763
2.6075	29.338	29.338
2.6075	30.889	30.889
2.6075	32.460	32.460
2.6075	32.611	32.611
2.6075	33.677	33.677
2.6075	34.964	34.964
2.6075	35.502	35.502
2.6075	35.717	35.717
2.6075	36.329	36.329
2.6075	38.144	38.144
2.6075	39.776	39.776
2.6075	40.155	40.155
2.6075	40.564	40.564
2.6075	42.392	42.392
2.6075	42.814	42.814
2.6075	43.132	43.132
2.6075	43.376	43.376
2.6075	43.846	43.846
2.6075	44.091	44.091
2.6075	44.953	44.953
2.6075	46.406	46.406
2.6075	46.700	46.700
2.6075	46.967	46.967
2.6075	48.824	48.824
2.6075	48.922	48.922
2.6075	49.741	49.741
2.6075	50.700	50.700
2.6075	52.308	52.308
2.6075	52.310	52.310
2.6075	52.597	52.597
2.6075	52.639	52.639
2.6075	52.640	52.640
2.6075	52.837	52.837
2.6075	52.914	52.914
2.6075	53.154	53.154
2.6075	53.539	53.539
2.6075	53.607	53.607
2.6075	53.892	53.892
2.6075	54.117	54.117
2.6075	54.858	54.858
2.6389	11.569	11.569
2.6389	13.877	13.877
2.6389	16.152	16.152
2.6389	19.362	19.362
2.6389	20.511	20.511
2.6389	23.956	23.956
2.6389	24.614	24.614
2.6389	25.584	25.584
2.6389	25.967	25.967
2.6389	27.951	27.951
2.6389	29.537	29.537
2.6389	30.737	30.737
2.6389	32.533	32.533
2.6389	32.835	32.835
2.6389	33.514	33.514
2.6389	34.890	34.890
2.6389	35.538	35.538
2.6389	35.747	35.747
2.6389	36.574	36.574
2.6389	38.409	38.409
2.6389	39.574	39.574
2.6389	40.241	40.241
2.6389	40.846	40.846
2.6389	42.422	42.422
2.6389	43.114	43.114
2.6389	43.154	43.154
2.6389	43.424	43.424
2.6389	43.830	43.830
2.6389	43.877	43.877
2.6389	45.271	45.271
2.6389	46.324	46.324
2.6389	46.458	46.458
2.6389	47.300	47.300
2.6389	49.160	49.160
2.6389	49.266	49.266
2.6389	49.481	49.481
2.6389	51.069	51.069
2.6389	52.054	52.054
2.6389	52.364	52.364
2.6389	52.730	52.730
2.6389	52.896	52.896
2.6389	53.228	53.228
2.6389	53.231	53.231
2.6389	53.270	53.270
2.6389	53.512	53.512
2.6389	54.123	54.123
2.6389	54.212	54.212
2.6389	54.269	54.269
2.6389	54.697	54.697
2.6389	54.973	54.973
2.6704	11.647	11.647
2.6704	13.810	13.810
2.6704	16.260	16.260
2.6704	19.268	19.268
2.6704	20.648	20.648
2.6704	24.018	24.018
2.6704	24.494	24.494
2.6704	25.756	25.756
2.6704	25.903	25.903
2.6704	28.137	28.137
2.6704	29.736	29.736
2.6704	30.584	30.584
2.6704	32.606	32.606
2.6704	33.057	33.057
2.6704	33.351	33.351
2.6704	34.816	34.816
2.6704	35.360	35.360
2.6704	35.990	35.990
2.6704	36.819	36.819
2.6704	38.672	38.672
2.6704	39.373	39.373
2.6704	40.326	40.326
2.6704	41.128	41.128
2.6704	42.438	42.438
2.6704	42.932	42.932
2.6704	43.413	43.413
2.6704	43.662	43.662
2.6704	43.715	43.715
2.6704	43.828	43.828
2.6704	45.587	45.587
2.6704	46.215	46.215
2.6704	46.241	46.241
2.6704	47.632	47.632
2.6704	49.221	49.221
2.6704	49.493	49.493
2.6704	49.611	49.611
2.6704	51.435	51.435
2.6704	51.797	51.797
2.6704	52.088	52.088
2.6704	52.954	52.954
2.6704	53.138	53.138
2.6704	53.298	53.298
2.6704	53.865	53.865
2.6704	53.901	53.901
2.6704	54.112	54.112
2.6704	54.591	54.591
2.6704	54.679	54.679
2.6704	54.681	54.681
2.6704	54.879	54.879
2.6704	55.286	55.286
2.7018	11.723	11.723
2.7018	13.742	13.742
2.7018	16.367	16.367
2.7018	19.174	19.174
2.7018	20.784	20.784
2.7018	24.079	24.079
2.7018	24.372	24.372
2.7018	25.839	25.839
2.7018	25.927	25.927
2.7018	28.322	28.322
2.7018	29.934	29.934
2.7018	30.431	30.431
2.7018	32.679	32.679
2.7018	33.187	33.187
2.7018	33.278	33.278
2.7018	34.741	34.741
2.7018	35.181	35.181
2.7018	36.233	36.233
2.7018	37.062	37.062
2.7018	38.934	38.934
2.7018	39.170	39.170
2.7018	40.411	40.411
2.7018	41.409	41.409
2.7018	42.440	42.440
2.7018	42.710	42.710
2.7018	43.446	43.446
2.7018	43.711	43.711
2.7018	43.841	43.841
2.7018	44.005	44.005
2.7018	45.902	45.902
2.7018	45.972	45.972
2.7018	46.155	46.155
2.7018	47.963	47.963
2.7018	48.960	48.960
2.7018	49.824	49.824
2.7018	49.954	49.954
2.7018	51.539	51.539
2.7018	51.798	51.798
2.7018	51.812	51.812
2.7018	53.012	53.012
2.7018	53.363	53.363
2.7018	53.535	53.535
2.7018	54.388	54.388
2.7018	54.499	54.499
2.7018	54.532	54.532
2.7018	54.703	54.703
2.7018	54.978	54.978
2.7018	55.156	55.156
2.7018	55.548	55.548
2.7018	55.874	55.874
2.7332	11.800	11.800
2.7332	13.673	13.673
2.7332	16.473	16.473
2.7332	19.079	19.079
2.7332	20.920	20.920
2.7332	24.141	24.141
2.7332	24.251	24.251
2.7332	25.774	25.774
2.7332	26.096	26.096
2.7332	28.507	28.507
2.7332	30.131	30.131
2.7332	30.278	30.278
2.7332	32.752	32.752
2.7332	33.023	33.023
2.7332	33.498	33.498
2.7332	34.667	34.667
2.7332	35.001	35.001
2.7332	36.474	36.474
2.7332	37.303	37.303
2.7332	38.968	38.968
2.7332	39.195	39.195
2.7332	40.497	40.497
2.7332	41.689	41.689
2.7332	42.427	42.427
2.7332	42.486	42.486
2.7332	43.230	43.230
2.7332	43.868	43.868
2.7332	44.008	44.008
2.7332	44.293	44.293
2.7332	45.729	45.729
2.7332	46.069	46.069
2.7332	46.216	46.216
2.7332	48.293	48.293
2.7332	48.699	48.699
2.7332	50.153	50.153
2.7332	50.297	50.297
2.7332	51.279	51.279
2.7332	51.536	51.536
2.7332	52.160	52.160
2.7332	53.070	53.070
2.7332	53.423	53.423
2.7332	53.925	53.925
2.7332	54.095	54.095
2.7332	55.133	55.133
2.7332	55.159	55.159
2.7332	55.265	55.265
2.7332	55.359	55.359
2.7332	55.654	55.654
2.7332	56.218	56.218
2.7332	56.454	56.454
2.7646	11.876	11.876
2.7646	13.605	13.605
2.7646	16.579	16.579
2.7646	18.984	18.984
2.7646	21.055	21.055
2.7646	24.129	24.129
2.7646	24.202	24.202
2.7646	25.710	25.710
2.7646	26.266	26.266
2.7646	28.690	28.690
2.7646	30.124	30.124
2.7646	30.327	30.327
2.7646	32.825	32.825
2.7646	32.858	32.858
2.7646	33.718	33.718
2.7646	34.593	34.593
2.7646	34.821	34.821
2.7646	36.714	36.714
2.7646	37.544	37.544
2.7646	38.765	38.765
2.7646	39.456	39.456
2.7646	40.583	40.583
2.7646	41.968	41.968
2.7646	42.263	42.263
2.7646	42.401	42.401
2.7646	43.013	43.013
2.7646	43.908	43.908
2.7646	44.303	44.303
2.7646	44.580	44.580
2.7646	45.485	45.485
2.7646	45.980	45.980
2.7646	46.530	46.530
2.7646	48.437	48.437
2.7646	48.622	48.622
2.7646	50.480	50.480
2.7646	50.640	50.640
2.7646	51.018	51.018
2.7646	51.259	51.259
2.7646	52.519	52.519
2.7646	53.128	53.128
2.7646	53.477	53.477
2.7646	53.801	53.801
2.7646	54.309	54.309
2.7646	55.684	55.684
2.7646	55.766	55.766
2.7646	55.777	55.777
2.7646	55.845	55.845
2.7646	56.182	56.182
2.7646	56.247	56.247
2.7646	56.888	56.888
2.7960	11.952	11.952
2.7960	13.536	13.536
2.7960	16.685	16.685
2.7960	18.888	18.888
2.7960	21.190	21.190
2.7960	24.006	24.006
2.7960	24.264	24.264
2.7960	25.646	25.646
2.7960	26.434	26.434
2.7960	28.873	28.873
2.7960	29.970	29.970
2.7960	30.523	30.523
2.7960	32.693	32.693
2.7960	32.898	32.898
2.7960	33.936	33.936
2.7960	34.519	34.519
2.7960	34.641	34.641
2.7960	36.954	36.954
2.7960	37.783	37.783
2.7960	38.561	38.561
2.7960	39.715	39.715
2.7960	40.668	40.668
2.7960	42.039	42.039
2.7960	42.246	42.246
2.7960	42.364	42.364
2.7960	42.795	42.795
2.7960	43.959	43.959
2.7960	44.598	44.598
2.7960	44.866	44.866
2.7960	45.240	45.240
2.7960	45.891	45.891
2.7960	46.842	46.842
2.7960	48.175	48.175
2.7960	48.950	48.950
2.7960	50.756	50.756
2.7960	50.805	50.805
2.7960	50.981	50.981
2.7960	50.983	50.983
2.7960	52.877	52.877
2.7960	53.185	53.185
2.7960	53.506	53.506
2.7960	53.526	53.526
2.7960	54.689	54.689
2.7960	55.939	55.939
2.7960	56.053	56.053
2.7960	56.275	56.275
2.7960	56.401	56.401
2.7960	56.447	56.447
2.7960	56.748	56.748
2.7960	57.349	57.349
2.8274	12.027	12.027
2.8274	13.467	13.467
2.8274	16.790	16.790
2.8274	18.793	18.793
2.8274	21.324	21.324
2.8274	23.883	23.883
2.8274	24.326	24.326
2.8274	25.583	25.583
2.8274	26.601	26.601
2.8274	29.055	29.055
2.8274	29.815	29.815
2.8274	30.717	30.717
2.8274	32.526	32.526
2.8274	32.971	32.971
2.8274	34.154	34.154
2.8274	34.445	34.445
2.8274	34.460	34.460
2.8274	37.193	37.193
2.8274	38.021	38.021
2.8274	38.357	38.357
2.8274	39.974	39.974
2.8274	40.754	40.754
2.8274	41.814	41.814
2.8274	42.317	42.317
2.8274	42.523	42.523
2.8274	42.577	42.577
2.8274	44.019	44.019
2.8274	44.892	44.892
2.8274	44.995	44.995
2.8274	45.150	45.150
2.8274	45.801	45.801
2.8274	47.153	47.153
2.8274	47.912	47.912
2.8274	49.277	49.277
2.8274	50.493	50.493
2.8274	50.706	50.706
2.8274	51.128	51.128
2.8274	51.322	51.322
2.8274	53.210	53.210
2.8274	53.234	53.234
2.8274	53.240	53.240
2.8274	53.568	53.568
2.8274	55.065	55.065
2.8274	55.630	55.630
2.8274	56.413	56.413
2.8274	56.720	56.720
2.8274	57.035	57.035
2.8274	57.075	57.075
2.8274	57.306	57.306
2.8274	57.339	57.339
2.8588	12.102	12.102
2.8588	13.398	13.398
2.8588	16.894	16.894
2.8588	18.696	18.696
2.8588	21.457	21.457
2.8588	23.760	23.760
2.8588	24.388	24.388
2.8588	25.519	25.519
2.8588	26.768	26.768
2.8588	29.236	29.236
2.8588	29.660	29.660
2.8588	30.911	30.911
2.8588	32.359	32.359
2.8588	33.045	33.045
2.8588	34.278	34.278
2.8588	34.371	34.371
2.8588	34.371	34.371
2.8588	37.431	37.431
2.8588	38.153	38.153
2.8588	38.259	38.259
2.8588	40.232	40.232
2.8588	40.840	40.840
2.8588	41.589	41.589
2.8588	42.263	42.263
2.8588	42.357	42.357
2.8588	42.799	42.799
2.8588	44.087	44.087
2.8588	44.750	44.750
2.8588	45.184	45.184
2.8588	45.434	45.434
2.8588	45.709	45.709
2.8588	47.464	47.464
2.8588	47.648	47.648
2.8588	49.603	49.603
2.8588	50.228	50.228
2.8588	50.429	50.429
2.8588	51.450	51.450
2.8588	51.662	51.662
2.8588	52.914	52.914
2.8588	53.294	53.294
2.8588	53.589	53.589
2.8588	53.605	53.605
2.8588	55.320	55.320
2.8588	55.438	55.438
2.8588	56.770	56.770
2.8588	57.009	57.009
2.8588	57.142	57.142
2.8588	57.479	57.479
2.8588	57.639	57.639
2.8588	57.670	57.670
2.8903	12.177	12.177
2.8903	13.328	13.328
2.8903	16.998	16.998
2.8903	18.600	18.600
2.8903	21.589	21.589
2.8903	23.636	23.636
2.8903	24.450	24.450
2.8903	25.455	25.455
2.8903	26.934	26.934
2.8903	29.416	29.416
2.8903	29.504	29.504
2.8903	31.104	31.104
2.8903	32.192	32.192
2.8903	33.118	33.118
2.8903	34.096	34.096
2.8903	34.297	34.297
2.8903	34.587	34.587
2.8903	37.668	37.668
2.8903	37.948	37.948
2.8903	38.495	38.495
2.8903	40.489	40.489
2.8903	40.925	40.925
2.8903	41.363	41.363
2.8903	42.137	42.137
2.8903	42.202	42.202
2.8903	43.075	43.075
2.8903	44.161	44.161
2.8903	44.504	44.504
2.8903	45.476	45.476
2.8903	45.617	45.617
2.8903	45.716	45.716
2.8903	47.384	47.384
2.8903	47.773	47.773
2.8903	49.928	49.928
2.8903	49.961	49.961
2.8903	50.153	50.153
2.8903	51.770	51.770
2.8903	52.001	52.001
2.8903	52.618	52.618
2.8903	53.346	53.346
2.8903	53.635	53.635
2.8903	53.943	53.943
2.8903	55.009	55.009
2.8903	55.808	55.808
2.8903	56.710	56.710
2.8903	57.125	57.125
2.8903	57.314	57.314
2.8903	57.543	57.543
2.8903	57.551	57.551
2.8903	58.304	58.304
2.9217	12.251	12.251
2.9217	13.258	13.258
2.9217	17.102	17.102
2.9217	18.503	18.503
2.9217	21.721	21.721
2.9217	23.512	23.512
2.9217	24.512	24.512
2.9217	25.392	25.392
2.9217	27.100	27.100
2.9217	29.348	29.348
2.9217	29.595	29.595
2.9217	31.296	31.296
2.9217	32.024	32.024
2.9217	33.191	33.191
2.9217	33.914	33.914
2.9217	34.223	34.223
2.9217	34.802	34.802
2.9217	37.742	37.742
2.9217	37.904	37.904
2.9217	38.730	38.730
2.9217	40.745	40.745
2.9217	41.011	41.011
2.9217	41.137	41.137
2.9217	41.916	41.916
2.9217	42.137	42.137
2.9217	43.350	43.350
2.9217	44.240	44.240
2.9217	44.258	44.258
2.9217	45.524	45.524
2.9217	45.766	45.766
2.9217	45.997	45.997
2.9217	47.120	47.120
2.9217	48.082	48.082
2.9217	49.693	49.693
2.9217	49.876	49.876
2.9217	50.252	50.252
2.9217	52.088	52.088
2.9217	52.320	52.320
2.9217	52.340	52.340
2.9217	53.395	53.395
2.9217	53.658	53.658
2.9217	54.296	54.296
2.9217	54.698	54.698
2.9217	56.176	56.176
2.9217	56.410	56.410
2.9217	56.988	56.988
2.9217	57.478	57.478
2.9217	57.607	57.607
2.9217	57.951	57.951
2.9217	58.730	58.730
2.9531	12.325	12.325
2.9531	13.188	13.188
2.9531	17.205	17.205
2.9531	18.405	18.405
2.9531	21.853	21.853
2.9531	23.387	23.387
2.9531	24.574	24.574
2.9531	25.328	25.328
2.9531	27.264	27.264
2.9531	29.191	29.191
2.9531	29.774	29.774
2.9531	31.487	31.487
2.9531	31.855	31.855
2.9531	33.265	33.265
2.9531	33.731	33.731
2.9531	34.149	34.149
2.9531	35.017	35.017
2.9531	37.536	37.536
2.9531	38.139	38.139
2.9531	38.964	38.964
2.9531	40.910	40.910
2.9531	41.000	41.000
2.9531	41.096	41.096
2.9531	41.695	41.695
2.9531	42.067	42.067
2.9531	43.623	43.623
2.9531	44.011	44.011
2.9531	44.323	44.323
2.9531	45.431	45.431
2.9531	46.056	46.056
2.9531	46.278	46.278
2.9531	46.855	46.855
2.9531	48.390	48.390
2.9531	49.423	49.423
2.9531	49.600	49.600
2.9531	50.575	50.575
2.9531	52.022	52.022
2.9531	52.406	52.406
2.9531	52.677	52.677
2.9531	53.443	53.443
2.9531	53.676	53.676
2.9531	54.385	54.385
2.9531	54.647	54.647
2.9531	56.109	56.109
2.9531	56.542	56.542
2.9531	56.661	56.661
2.9531	57.671	57.671
2.9531	57.829	57.829
2.9531	58.345	58.345
2.9531	58.632	58.632
2.9845	12.398	12.398
2.9845	13.118	13.118
2.9845	17.307	17.307
2.9845	18.308	18.308
2.9845	21.983	21.983
2.9845	23.262	23.262
2.9845	24.636	24.636
2.9845	25.265	25.265
2.9845	27.428	27.428
2.9845	29.034	29.034
2.9845	29.951	29.951
2.9845	31.678	31.678
2.9845	31.686	31.686
2.9845	33.338	33.338
2.9845	33.547	33.547
2.9845	34.075	34.075
2.9845	35.230	35.230
2.9845	37.330	37.330
2.9845	38.374	38.374
2.9845	39.196	39.196
2.9845	40.682	40.682
2.9845	41.181	41.181
2.9845	41.255	41.255
2.9845	41.472	41.472
2.9845	41.994	41.994
2.9845	43.763	43.763
2.9845	43.897	43.897
2.9845	44.409	44.409
2.9845	45.337	45.337
2.9845	46.344	46.344
2.9845	46.557	46.557
2.9845	46.589	46.589
2.9845	48.697	48.697
2.9845	49.152	49.152
2.9845	49.323	49.323
2.9845	50.897	50.897
2.9845	51.724	51.724
2.9845	52.721	52.721
2.9845	53.014	53.014
2.9845	53.487	53.487
2.9845	53.687	53.687
2.9845	54.072	54.072
2.9845	54.998	54.998
2.9845	55.807	55.807
2.9845	56.334	56.334
2.9845	56.906	56.906
2.9845	57.737	57.737
2.9845	58.179	58.179
2.9845	58.448	58.448
2.9845	58.536	58.536
3.0159	12.472	12.472
3.0159	13.047	13.047
3.0159	17.409	17.409
3.0159	18.210	18.210
3.0159	22.114	22.114
3.0159	23.137	23.137
3.0159	24.699	24.699
3.0159	25.201	25.201
3.0159	27.592	27.592
3.0159	28.876	28.876
3.0159	30.128	30.128
3.0159	31.515	31.515
3.0159	31.868	31.868
3.0159	33.363	33.363
3.0159	33.412	33.412
3.0159	34.001	34.001
3.0159	35.443	35.443
3.0159	37.123	37.123
3.0159	38.608	38.608
3.0159	39.428	39.428
3.0159	40.454	40.454
3.0159	41.249	41.249
3.0159	41.266	41.266
3.0159	41.508	41.508
3.0159	41.919	41.919
3.0159	43.515	43.515
3.0159	44.169	44.169
3.0159	44.498	44.498
3.0159	45.243	45.243
3.0159	46.323	46.323
3.0159	46.631	46.631
3.0159	46.836	46.836
3.0159	48.878	48.878
3.0159	49.003	49.003
3.0159	49.047	49.047
3.0159	51.219	51.219
3.0159	51.424	51.424
3.0159	53.035	53.035
3.0159	53.349	53.349
3.0159	53.527	53.527
3.0159	53.691	53.691
3.0159	53.759	53.759
3.0159	55.347	55.347
3.0159	55.504	55.504
3.0159	56.006	56.006
3.0159	57.269	57.269
3.0159	57.805	57.805
3.0159	58.107	58.107
3.0159	58.443	58.443
3.0159	58.528	58.528
3.0473	12.545	12.545
3.0473	12.976	12.976
3.0473	17.511	17.511
3.0473	18.111	18.111
3.0473	22.243	22.243
3.0473	23.011	23.011
3.0473	24.761	24.761
3.0473	25.138	25.138
3.0473	27.754	27.754
3.0473	28.717	28.717
3.0473	30.304	30.304
3.0473	31.345	31.345
3.0473	32.057	32.057
3.0473	33.178	33.178
3.0473	33.485	33.485
3.0473	33.927	33.927
3.0473	35.656	35.656
3.0473	36.915	36.915
3.0473	38.841	38.841
3.0473	39.659	39.659
3.0473	40.226	40.226
3.0473	41.024	41.024
3.0473	41.350	41.350
3.0473	41.762	41.762
3.0473	41.841	41.841
3.0473	43.267	43.267
3.0473	44.441	44.441
3.0473	44.588	44.588
3.0473	45.148	45.148
3.0473	46.056	46.056
3.0473	46.917	46.917
3.0473	47.113	47.113
3.0473	48.603	48.603
3.0473	48.771	48.771
3.0473	49.308	49.308
3.0473	51.124	51.124
3.0473	51.539	51.539
3.0473	53.348	53.348
3.0473	53.444	53.444
3.0473	53.565	53.565
3.0473	53.684	53.684
3.0473	53.690	53.690
3.0473	55.200	55.200
3.0473	55.676	55.676
3.0473	55.696	55.696
3.0473	57.630	57.630
3.0473	57.766	57.766
3.0473	57.875	57.875
3.0473	58.353	58.353
3.0473	58.875	58.875
3.0788	12.617	12.617
3.0788	12.905	12.905
3.0788	17.612	17.612
3.0788	18.012	18.012
3.0788	22.373	22.373
3.0788	22.884	22.884
3.0788	24.824	24.824
3.0788	25.075	25.075
3.0788	27.917	27.917
3.0788	28.558	28.558
3.0788	30.479	30.479
3.0788	31.173	31.173
3.0788	32.246	32.246
3.0788	32.993	32.993
3.0788	33.559	33.559
3.0788	33.853	33.853
3.0788	35.867	35.867
3.0788	36.707	36.707
3.0788	39.073	39.073
3.0788	39.889	39.889
3.0788	39.997	39.997
3.0788	40.799	40.799
3.0788	41.434	41.434
3.0788	41.762	41.762
3.0788	42.014	42.014
3.0788	43.017	43.017
3.0788	44.680	44.680
3.0788	44.711	44.711
3.0788	45.054	45.054
3.0788	45.788	45.788
3.0788	47.202	47.202
3.0788	47.391	47.391
3.0788	48.326	48.326
3.0788	48.496	48.496
3.0788	49.613	49.613
3.0788	50.823	50.823
3.0788	51.859	51.859
3.0788	53.128	53.128
3.0788	53.598	53.598
3.0788	53.660	53.660
3.0788	53.682	53.682
3.0788	54.018	54.018
3.0788	54.894	54.894
3.0788	55.346	55.346
3.0788	56.043	56.043
3.0788	57.423	57.423
3.0788	57.947	57.947
3.0788	57.990	57.990
3.0788	58.266	58.266
3.0788	59.220	59.220
3.1102	12.690	12.690
3.1102	12.834	12.834
3.1102	17.713	17.713
3.1102	17.913	17.913
3.1102	22.501	22.501
3.1102	22.757	22.757
3.1102	24.887	24.887
3.1102	25.012	25.012
3.1102	28.078	28.078
3.1102	28.399	28.399
